Time,steps,calories,floors,distance,heart
08:43:00,0,1.153599977,0,0,59
08:44:00,0,1.153599977,0,0,61
08:45:00,0,1.153599977,0,0,56
08:46:00,0,1.153599977,0,0,58
08:47:00,0,1.153599977,0,0,71
08:48:00,0,1.384320021,0,0,74
08:49:00,0,1.384320021,0,0,76
08:50:00,0,1.384320021,0,0,76
08:51:00,0,1.384320021,0,0,74
08:52:00,0,1.384320021,0,0,76
08:53:00,0,1.384320021,0,0,81
08:54:00,0,1.153599977,0,0,67
08:55:00,0,1.153599977,0,0,66
08:56:00,0,1.153599977,0,0,68
08:57:00,0,1.153599977,0,0,70
08:58:00,0,1.384320021,0,0,72
08:59:00,0,1.384320021,0,0,73
09:00:00,0,1.384320021,0,0,73
09:01:00,0,1.384320021,0,0,74
09:02:00,0,1.153599977,0,0,66
09:03:00,0,1.153599977,0,0,65
09:04:00,0,1.153599977,0,0,67
09:05:00,0,1.153599977,0,0,64
09:06:00,0,1.153599977,0,0,66
09:07:00,0,1.153599977,0,0,65
09:08:00,0,1.153599977,0,0,58
09:09:00,0,1.153599977,0,0,61
09:10:00,0,1.153599977,0,0,59
09:11:00,0,1.153599977,0,0,62
09:12:00,0,1.153599977,0,0,62
09:13:00,0,1.153599977,0,0,62
09:14:00,0,1.153599977,0,0,63
09:15:00,0,1.153599977,0,0,64
09:16:00,0,1.268959999,0,0,67
09:17:00,0,1.268959999,0,0,61
09:18:00,0,1.268959999,0,0,59
09:19:00,0,1.153599977,0,0,59
09:20:00,0,1.153599977,0,0,63
09:21:00,0,1.153599977,0,0,57
09:22:00,0,1.268959999,0,0,61
09:23:00,0,1.153599977,0,0,64
09:24:00,0,1.153599977,0,0,64
09:25:00,0,1.153599977,0,0,61
09:26:00,0,1.153599977,0,0,60
09:27:00,0,1.153599977,0,0,59
09:28:00,0,1.268959999,0,0,59
09:29:00,0,1.268959999,0,0,59
09:30:00,0,1.268959999,0,0,62
09:31:00,0,1.268959999,0,0,64
09:32:00,0,1.153599977,0,0,60
09:33:00,0,1.153599977,0,0,55
09:34:00,0,1.268959999,0,0,56
09:35:00,0,1.153599977,0,0,64
09:36:00,0,1.268959999,0,0,61
09:37:00,9,2.768640041,0,0.006300000008,60
09:38:00,0,1.384320021,0,0,72
09:39:00,0,1.153599977,0,0,58
09:40:00,0,1.153599977,0,0,59
09:41:00,0,1.153599977,0,0,65
09:42:00,0,1.153599977,0,0,63
09:43:00,0,1.153599977,0,0,59
09:44:00,0,1.268959999,0,0,59
09:45:00,0,1.268959999,0,0,61
09:46:00,0,1.268959999,0,0,58
09:47:00,0,1.268959999,0,0,60
09:48:00,0,1.499680042,0,0,71
09:49:00,0,1.499680042,0,0,77
09:50:00,15,3.691519976,0,0.01049999986,87
09:51:00,20,4.383679867,0,0.01410000026,92
09:52:00,13,4.383679867,0,0.009100000374,97
09:53:00,0,1.499680042,0,0,78
09:54:00,0,1.153599977,0,0,56
09:55:00,0,1.268959999,0,0,61
09:56:00,0,1.153599977,0,0,60
09:57:00,0,1.153599977,0,0,60
09:58:00,0,1.268959999,0,0,56
09:59:00,0,1.153599977,0,0,68
10:00:00,0,1.153599977,0,0,65
10:01:00,0,1.153599977,0,0,64
10:02:00,0,1.153599977,0,0,69
