calories,distance,floors,heart,interval in seconds,newtime,nntime,rrmedfilt,steps,NNRR,AVNN,SDNN,RMSSD,pNN50,TP,ULF,VLF,LF,HF,LF_HF,HR
1.520349979,0.0,0.0,85.0,0.803025,1190181.55,1190181.55,792.975,0.0,0.975,0.805769,0.0729681,0.0692055,0.315789,0.00487042,0.00487042,0.0,0.0,0.0,,85.0
1.44140873215,0.0,0.0,81.4,0.81355,1210440.2,1210440.2,811.45,0.0,0.975,0.811897,0.0613424,0.0470915,0.289474,0.00351424,0.00351424,0.0,0.0,0.0,,81.4
1.22347691392,0.0,0.0,71.4615384615,0.833358974359,1230645.94872,1230645.94872,830.769230769,0.0,0.974359,0.836816,0.0835033,0.0610264,0.351351,0.00665491,0.00665491,0.0,0.0,0.0,,71.4615384615
1.169499993,0.0,0.0,69.0,0.895,1250867.18421,1250867.18421,890.342105263,0.0,0.973684,0.89773,0.121739,0.0875555,0.472222,0.0152767,0.0152767,0.0,0.0,0.0,,69.0
1.169499993,0.0,0.0,69.5945945946,0.931027027027,1271772.08108,1271772.08108,930.054054054,0.0,0.972973,0.929639,0.0879526,0.0665958,0.428571,0.00802731,0.00802731,0.0,0.0,0.0,,69.5945945946
1.169499993,0.0,0.0,70.8,0.8272,1292387.0,1292387.0,817.05,0.0,0.975,0.822974,0.0883049,0.0947099,0.263158,0.0081994,0.0081994,0.0,0.0,0.0,,70.8
1.169499993,0.0,0.0,71.0,0.777829268293,1312771.29268,1312771.29268,769.756097561,0.0,0.97561,0.777175,0.0693349,0.0853956,0.153846,0.004731,0.004731,0.0,0.0,0.0,,71.0
1.24551747707,0.0,0.0,71.975,0.8046,1333001.65,1333001.65,803.8,0.0,0.975,0.805,0.0524419,0.040027,0.210526,0.00267262,0.00267262,0.0,0.0,0.0,,71.975
1.39170494645,0.0,0.0,73.85,0.823575,1353418.875,1353418.875,823.825,0.0,0.975,0.823821,0.0370049,0.0352222,0.184211,0.00132777,0.00132777,0.0,0.0,0.0,,73.85
1.403399944,0.0,0.0,74.0,0.773547619048,1374270.85714,1374270.85714,773.761904762,0.0,0.97619,0.773878,0.0468915,0.0257109,0.025,0.00223221,0.00223221,0.0,0.0,0.0,,74.0
1.35988369619,0.0,0.0,70.6511627907,0.751953488372,1394989.2093,1394989.2093,750.23255814,0.0,0.976744,0.751714,0.0813758,0.0503708,0.097561,0.00545935,0.00545935,0.0,0.0,0.0,,70.6511627907
1.286450028,0.0,0.0,65.0,0.865648648649,1415263.81081,1415263.81081,859.108108108,0.0,0.972973,0.869417,0.120153,0.0637587,0.257143,0.0150649,0.0150649,0.0,0.0,0.0,,65.0
1.286450028,0.0,0.0,65.0,0.917594594595,1435290.18919,1435290.18919,910.162162162,0.0,0.972973,0.915528,0.0698249,0.0632273,0.285714,0.00466291,0.00466291,0.0,0.0,0.0,,65.0
1.99763243246,0.00368918934081,0.0,63.3783783784,0.949756756757,1455829.89189,1455829.89189,947.459459459,5.27027027027,0.972973,0.949028,0.0356358,0.0315767,0.114286,0.00122158,0.00122158,0.0,0.0,0.0,,63.3783783784
3.040699959,0.009100000374,0.0,61.0,0.902297297297,1476464.05405,1476464.05405,898.567567568,13.0,0.972973,0.901861,0.093219,0.0399875,0.2,0.00957036,0.00957036,0.0,0.0,0.0,,61.0
3.040699959,0.009100000374,0.0,61.0,0.765714285714,1496884.90476,1496884.90476,761.904761905,13.0,0.97619,0.762317,0.0750478,0.0350596,0.125,0.00584162,0.00584162,0.0,0.0,0.0,,61.0
2.3389999866,0.0054600002244,0.0,62.2,0.691733333333,1517230.26667,1517230.26667,690.555555556,7.8,0.977778,0.688568,0.114494,0.0470586,0.139535,0.0113727,0.0113727,0.0,0.0,0.0,,62.2
1.286450028,0.0,0.0,64.0,0.738837209302,1537866.16279,1537866.16279,740.279069767,0.0,0.976744,0.734119,0.0754932,0.0396509,0.146341,0.00544514,0.00544514,0.0,0.0,0.0,,64.0
1.286450028,0.0,0.0,64.0,0.686347826087,1558765.97826,1558765.97826,685.673913043,0.0,0.978261,0.685378,0.0640913,0.0221293,0.0227273,0.00407812,0.00407812,0.0,0.0,0.0,,64.0
1.286450028,0.0,0.0,64.0,0.680822222222,1579200.08889,1579200.08889,679.333333333,0.0,0.977778,0.682705,0.057345,0.0291863,0.0697674,0.00310086,0.00310086,0.0,0.0,0.0,,64.0
1.286450028,0.0,0.0,64.0,0.79085,1599082.825,1599082.825,785.575,0.0,0.975,0.795154,0.112736,0.0482447,0.315789,0.0132455,0.0132455,0.0,0.0,0.0,,64.0
1.286450028,0.0,0.0,64.0,0.890921052632,1619315.47368,1619315.47368,883.842105263,0.0,0.973684,0.892,0.0608057,0.0488003,0.305556,0.00361324,0.00361324,0.0,0.0,0.0,,64.0
1.286450028,0.0,0.0,64.5365853659,0.826902439024,1639789.07317,1639789.07317,821.195121951,0.0,0.97561,0.8257,0.107119,0.0464535,0.25641,0.0119333,0.0119333,0.0,0.0,0.0,,64.5365853659
1.286450028,0.0,0.0,65.0,0.8635,1660052.52632,1660052.52632,864.736842105,0.0,0.973684,0.869838,0.0788147,0.0573568,0.222222,0.00655345,0.00655345,0.0,0.0,0.0,,65.0
1.286450028,0.0,0.0,65.0,0.797047619048,1680943.85714,1680943.85714,794.642857143,0.0,0.97619,0.792707,0.077849,0.0285535,0.075,0.00596207,0.00596207,0.0,0.0,0.0,,65.0
1.42010714286,0.0,0.0,68.4285714286,0.742428571429,1701354.69048,1701354.69048,741.619047619,0.0,0.97619,0.742463,0.0324439,0.0189618,0.0,0.00103554,0.00103554,0.0,0.0,0.0,,68.4285714286
1.520349979,0.0,0.0,71.0,0.77612195122,1721576.46341,1721576.46341,776.365853659,0.0,0.97561,0.776225,0.0644843,0.0373758,0.128205,0.00394953,0.00394953,0.0,0.0,0.0,,71.0
1.520349979,0.0,0.0,71.0,0.783804878049,1741958.60976,1741958.60976,785.512195122,0.0,0.97561,0.78425,0.049147,0.0387434,0.102564,0.00235675,0.00235675,0.0,0.0,0.0,,71.0
1.37555477124,0.0,0.0,69.7619047619,0.755166666667,1762411.09524,1762411.09524,756.30952381,0.0,0.97619,0.755024,0.061812,0.0352445,0.05,0.00377933,0.00377933,0.0,0.0,0.0,,69.7619047619
1.286450028,0.0,0.0,69.0,0.76215,1782306.05,1782306.05,760.5,0.0,0.975,0.763821,0.0739704,0.025782,0.0526316,0.00534281,0.00534281,0.0,0.0,0.0,,69.0
1.286450028,0.0,0.0,69.0,0.797780487805,1802203.14634,1802203.14634,798.585365854,0.0,0.97561,0.797375,0.10584,0.0388999,0.153846,0.0112158,0.0112158,0.0,0.0,0.0,,69.0
1.2156644805,0.0,0.0,68.3947368421,0.887789473684,1822624.34211,1822624.34211,882.657894737,0.0,0.973684,0.887108,0.0531788,0.0375081,0.166667,0.00273816,0.00273816,0.0,0.0,0.0,,68.3947368421
1.169499993,0.0,0.0,68.0,0.869846153846,1843115.10256,1843115.10256,865.205128205,0.0,0.974359,0.871289,0.0349454,0.0346593,0.108108,0.00118532,0.00118532,0.0,0.0,0.0,,68.0
1.169499993,0.0,0.0,67.9487179487,0.853487179487,1863863.02564,1863863.02564,852.256410256,0.0,0.974359,0.853816,0.0370681,0.0286305,0.0540541,0.00136032,0.00136032,0.0,0.0,0.0,,67.9487179487
1.169499993,0.0,0.0,67.3333333333,0.843743589744,1884285.64103,1884285.64103,841.384615385,0.0,0.974359,0.842368,0.0554463,0.0380547,0.243243,0.0029154,0.0029154,0.0,0.0,0.0,,67.3333333333
